,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,StandingTackle,SlidingTackle,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes,Duty
11364,top,top,middle,middle,middle,middle,bottom,bottom,top,middle,middle,middle,middle,middle,top,top,middle,top,top,middle,bottom,top,middle,top,middle,middle,bottom,bottom,bottom,bottom,bottom,bottom,bottom,3
11365,middle,middle,top,middle,middle,top,top,top,top,top,top,top,middle,top,top,middle,top,middle,middle,middle,middle,middle,middle,middle,middle,top,middle,middle,bottom,bottom,bottom,bottom,bottom,1
11366,middle,middle,middle,bottom,middle,bottom,middle,middle,middle,top,middle,top,top,top,middle,top,top,top,middle,top,top,middle,middle,middle,middle,top,top,middle,bottom,bottom,bottom,bottom,bottom,1
11367,middle,top,top,bottom,bottom,bottom,middle,middle,middle,middle,middle,middle,top,top,top,middle,top,middle,middle,middle,top,middle,middle,middle,middle,top,top,middle,bottom,bottom,bottom,bottom,bottom,2
11368,top,middle,top,middle,top,middle,bottom,middle,top,top,top,top,middle,middle,top,middle,top,top,top,middle,bottom,middle,middle,middle,middle,bottom,middle,bottom,bottom,bottom,bottom,bottom,bottom,2
11369,middle,top,top,bottom,top,bottom,middle,middle,top,top,top,top,middle,top,middle,top,top,top,bottom,middle,middle,middle,middle,bottom,middle,top,top,top,bottom,bottom,bottom,bottom,bottom,1
11370,bottom,top,middle,bottom,bottom,bottom,bottom,middle,middle,middle,middle,middle,middle,bottom,middle,top,middle,top,bottom,top,middle,bottom,middle,middle,middle,top,top,top,bottom,bottom,bottom,bottom,bottom,1
11371,middle,top,middle,bottom,middle,bottom,bottom,middle,middle,top,middle,middle,middle,middle,middle,top,top,top,bottom,middle,middle,middle,middle,middle,middle,top,top,top,bottom,bottom,bottom,bottom,bottom,1
11372,middle,middle,top,middle,top,top,top,middle,top,top,top,top,top,top,top,top,top,middle,top,middle,middle,top,top,middle,top,middle,bottom,bottom,bottom,bottom,bottom,bottom,bottom,3
11373,middle,top,top,middle,middle,middle,bottom,middle,middle,middle,middle,middle,middle,middle,middle,top,top,top,middle,top,top,middle,middle,middle,middle,top,top,middle,bottom,bottom,bottom,bottom,bottom,2
11374,bottom,bottom,bottom,bottom,bottom,bottom,bottom,bottom,bottom,middle,middle,bottom,top,middle,bottom,top,bottom,top,bottom,middle,bottom,bottom,middle,bottom,middle,bottom,bottom,bottom,top,top,middle,top,top,0
11375,middle,middle,top,middle,top,middle,middle,middle,top,top,top,top,middle,top,middle,middle,top,middle,middle,middle,middle,middle,top,middle,top,middle,middle,middle,bottom,bottom,bottom,bottom,bottom,2
11376,bottom,top,top,bottom,middle,bottom,bottom,middle,middle,middle,middle,middle,middle,middle,middle,top,top,top,bottom,top,top,bottom,bottom,middle,top,top,top,top,bottom,bottom,bottom,bottom,bottom,1
11377,middle,middle,middle,middle,middle,middle,middle,middle,top,top,top,middle,top,top,middle,middle,top,top,middle,top,top,middle,middle,middle,middle,middle,top,top,bottom,bottom,bottom,bottom,bottom,1
11378,middle,middle,top,middle,top,top,middle,middle,middle,top,top,middle,middle,top,top,middle,top,middle,top,middle,middle,middle,middle,middle,middle,middle,top,top,bottom,bottom,bottom,bottom,bottom,1
11379,top,middle,top,middle,top,middle,middle,middle,top,top,top,top,middle,top,top,top,top,top,middle,middle,middle,top,middle,middle,middle,bottom,middle,bottom,bottom,bottom,bottom,bottom,bottom,3
11380,middle,middle,top,middle,top,middle,bottom,middle,top,top,top,top,middle,top,middle,top,top,top,middle,top,middle,middle,middle,middle,middle,top,top,middle,bottom,bottom,bottom,bottom,bottom,1
11381,middle,middle,middle,top,middle,top,top,top,top,top,middle,top,top,top,top,middle,top,middle,top,top,top,top,top,top,middle,middle,middle,middle,bottom,bottom,bottom,bottom,bottom,2
11382,top,middle,middle,middle,top,middle,middle,middle,top,top,top,middle,top,top,middle,top,top,middle,middle,middle,middle,top,top,middle,top,middle,middle,middle,bottom,bottom,bottom,bottom,bottom,3
11383,middle,middle,top,middle,top,middle,middle,middle,top,top,top,top,top,top,top,middle,top,middle,top,middle,middle,top,top,middle,top,middle,middle,middle,bottom,bottom,bottom,bottom,bottom,2
11384,top,middle,middle,middle,top,middle,middle,middle,top,top,top,top,middle,top,top,middle,top,middle,middle,middle,bottom,middle,top,middle,middle,bottom,bottom,bottom,bottom,bottom,bottom,bottom,bottom,2
11385,middle,middle,middle,middle,top,middle,middle,middle,middle,top,top,top,top,top,top,middle,top,top,top,middle,bottom,top,middle,middle,middle,middle,middle,middle,bottom,bottom,bottom,bottom,bottom,2
11386,middle,top,top,middle,middle,middle,middle,top,top,top,top,top,top,middle,middle,top,top,top,middle,top,middle,middle,middle,middle,middle,top,top,middle,bottom,bottom,bottom,bottom,bottom,2
11387,middle,top,middle,middle,top,top,middle,top,middle,top,middle,top,middle,top,top,top,middle,top,top,top,middle,middle,middle,middle,top,top,top,top,bottom,bottom,bottom,bottom,bottom,1
11388,top,middle,top,middle,top,middle,middle,middle,top,top,top,top,middle,top,top,top,top,top,middle,middle,bottom,middle,top,middle,top,bottom,bottom,bottom,bottom,bottom,bottom,bottom,bottom,3
11389,top,middle,middle,top,top,middle,middle,middle,middle,top,top,top,middle,top,top,top,top,middle,middle,middle,bottom,top,middle,middle,middle,bottom,bottom,bottom,bottom,bottom,bottom,bottom,bottom,3
11390,top,top,middle,middle,top,middle,middle,middle,top,top,top,top,top,top,top,top,middle,top,middle,middle,bottom,top,middle,middle,middle,bottom,bottom,bottom,bottom,bottom,bottom,bottom,bottom,3
11391,top,middle,top,top,top,middle,middle,middle,top,top,top,top,top,top,top,top,top,top,middle,top,bottom,top,middle,middle,middle,bottom,bottom,bottom,bottom,bottom,bottom,bottom,bottom,3
11392,middle,middle,top,middle,top,middle,middle,middle,top,top,top,top,middle,top,middle,middle,top,top,middle,middle,middle,middle,middle,middle,middle,middle,top,top,bottom,bottom,bottom,bottom,bottom,1
11393,top,middle,top,middle,top,middle,middle,top,top,top,top,top,top,top,middle,top,top,middle,middle,middle,middle,middle,top,middle,middle,middle,middle,middle,bottom,bottom,bottom,bottom,bottom,2
11394,middle,middle,middle,top,top,middle,top,middle,top,top,top,top,top,top,top,top,middle,middle,top,bottom,bottom,middle,middle,middle,top,middle,middle,bottom,bottom,bottom,bottom,bottom,bottom,2
11395,bottom,top,top,bottom,bottom,bottom,bottom,middle,middle,middle,middle,middle,middle,top,middle,top,middle,middle,bottom,top,top,bottom,middle,middle,middle,middle,top,top,bottom,bottom,bottom,bottom,bottom,1
11396,middle,middle,top,middle,top,middle,middle,middle,top,top,top,top,middle,middle,top,middle,middle,top,middle,middle,middle,top,top,middle,middle,middle,middle,middle,bottom,bottom,bottom,bottom,bottom,2
11397,top,top,middle,middle,top,middle,middle,middle,middle,top,top,top,middle,top,top,top,middle,top,middle,top,middle,top,middle,middle,top,middle,middle,middle,bottom,bottom,bottom,bottom,bottom,3
11398,bottom,bottom,bottom,bottom,bottom,middle,bottom,middle,bottom,middle,middle,middle,middle,middle,middle,top,middle,top,bottom,bottom,bottom,bottom,bottom,bottom,middle,bottom,bottom,bottom,top,top,top,top,top,0
11399,middle,middle,top,middle,top,middle,middle,top,top,top,top,top,top,top,top,middle,top,middle,middle,middle,top,top,top,middle,top,middle,middle,middle,bottom,bottom,bottom,bottom,bottom,2
11400,middle,middle,middle,middle,middle,middle,middle,middle,middle,top,top,top,top,top,middle,top,top,top,middle,top,top,middle,middle,middle,middle,top,top,top,bottom,bottom,bottom,bottom,bottom,1
11401,top,top,top,top,top,top,top,top,top,middle,top,middle,middle,middle,top,middle,top,top,top,middle,middle,top,top,top,top,middle,middle,middle,bottom,bottom,bottom,bottom,bottom,2
11402,bottom,top,middle,bottom,middle,bottom,bottom,middle,middle,top,middle,middle,middle,middle,middle,top,top,top,bottom,top,middle,bottom,bottom,middle,middle,top,top,top,bottom,bottom,bottom,bottom,bottom,1
11403,middle,middle,middle,middle,middle,middle,middle,middle,middle,top,top,top,middle,top,middle,top,top,top,middle,middle,top,middle,middle,middle,middle,top,top,top,bottom,bottom,bottom,bottom,bottom,1
11404,middle,middle,top,middle,middle,middle,middle,middle,top,top,middle,top,top,top,middle,top,top,top,middle,top,top,middle,middle,middle,middle,middle,top,top,bottom,bottom,bottom,bottom,bottom,1
11405,middle,middle,top,middle,top,top,top,top,middle,top,top,top,top,top,middle,middle,top,middle,middle,middle,top,middle,top,middle,middle,middle,middle,middle,bottom,bottom,bottom,bottom,bottom,2
11406,top,top,middle,middle,middle,middle,middle,middle,top,top,top,top,top,top,top,top,top,top,middle,middle,bottom,top,middle,top,middle,bottom,bottom,bottom,bottom,bottom,bottom,bottom,bottom,3
11407,top,middle,top,middle,top,middle,middle,top,top,top,top,middle,top,top,top,top,top,middle,middle,middle,middle,top,middle,top,middle,middle,top,middle,bottom,bottom,bottom,bottom,bottom,2
11408,top,top,middle,middle,top,middle,middle,middle,top,top,top,top,top,top,top,top,middle,middle,top,middle,bottom,top,middle,middle,middle,bottom,bottom,bottom,bottom,bottom,bottom,bottom,bottom,3
11409,bottom,top,middle,bottom,top,bottom,middle,middle,top,top,top,middle,top,top,middle,top,top,top,bottom,top,top,bottom,middle,middle,middle,middle,top,top,bottom,bottom,bottom,bottom,bottom,1
11410,middle,middle,middle,middle,top,middle,middle,middle,top,top,top,top,middle,top,top,middle,middle,middle,middle,middle,bottom,middle,middle,middle,middle,bottom,middle,bottom,bottom,bottom,bottom,bottom,bottom,3
11411,middle,middle,top,bottom,middle,middle,middle,top,middle,top,top,top,top,top,middle,top,top,top,middle,top,top,middle,middle,middle,middle,middle,middle,middle,bottom,bottom,bottom,bottom,bottom,1
11412,middle,middle,top,middle,top,middle,middle,middle,middle,top,top,top,top,top,middle,top,top,middle,middle,top,top,top,middle,middle,middle,middle,top,top,bottom,bottom,bottom,bottom,bottom,1
11413,bottom,bottom,bottom,bottom,bottom,bottom,bottom,bottom,bottom,bottom,middle,middle,top,middle,bottom,middle,middle,top,bottom,middle,bottom,bottom,middle,bottom,middle,bottom,bottom,bottom,middle,top,top,top,top,0
11414,middle,top,top,middle,middle,middle,bottom,top,middle,top,top,top,top,top,middle,top,top,top,middle,middle,middle,middle,middle,middle,middle,top,top,middle,bottom,bottom,bottom,bottom,bottom,1
11415,middle,top,middle,bottom,middle,bottom,bottom,middle,middle,middle,middle,middle,middle,middle,middle,top,top,top,bottom,top,top,bottom,middle,middle,middle,top,middle,middle,bottom,bottom,bottom,bottom,bottom,1
11416,bottom,middle,middle,bottom,top,middle,middle,middle,middle,top,top,top,middle,top,middle,top,top,top,middle,middle,middle,middle,middle,middle,top,top,top,top,bottom,bottom,bottom,bottom,bottom,1
11417,bottom,top,middle,middle,middle,middle,middle,middle,middle,top,top,middle,middle,middle,middle,top,middle,top,bottom,top,middle,bottom,middle,middle,middle,top,top,top,bottom,bottom,bottom,bottom,bottom,1
11418,middle,middle,top,top,top,top,middle,top,top,middle,middle,top,middle,top,middle,top,middle,middle,top,top,bottom,top,top,middle,middle,bottom,bottom,bottom,bottom,bottom,bottom,bottom,bottom,2
11419,bottom,middle,middle,bottom,middle,middle,bottom,middle,middle,top,top,top,middle,middle,middle,top,top,middle,bottom,middle,top,middle,middle,middle,middle,top,top,top,bottom,bottom,bottom,bottom,bottom,1
11420,middle,middle,top,middle,top,top,middle,top,top,middle,middle,top,top,top,top,middle,middle,top,top,top,middle,top,top,top,top,top,top,middle,bottom,bottom,bottom,bottom,bottom,2
11421,middle,middle,top,middle,middle,middle,middle,top,top,middle,top,middle,middle,top,top,middle,top,middle,top,middle,middle,middle,top,middle,top,middle,middle,middle,bottom,bottom,bottom,bottom,bottom,2
11422,middle,top,middle,middle,middle,middle,middle,middle,middle,top,top,top,top,top,top,top,top,top,middle,top,middle,top,top,middle,top,middle,middle,bottom,bottom,bottom,bottom,bottom,bottom,3
11423,middle,middle,top,top,top,top,top,middle,top,top,top,top,middle,top,top,middle,top,middle,middle,middle,middle,middle,middle,middle,middle,middle,middle,middle,bottom,bottom,bottom,bottom,bottom,2
11424,middle,middle,top,middle,top,top,middle,top,top,top,top,top,top,top,top,middle,top,middle,middle,top,middle,top,top,middle,top,top,top,middle,bottom,bottom,bottom,bottom,bottom,2
11425,middle,top,top,middle,middle,middle,middle,middle,middle,top,top,top,middle,middle,middle,top,top,top,middle,top,middle,middle,middle,middle,middle,middle,top,top,bottom,bottom,bottom,bottom,bottom,2
11426,top,top,middle,middle,top,middle,middle,middle,top,top,top,middle,middle,top,top,top,middle,top,top,middle,bottom,middle,middle,middle,middle,bottom,bottom,bottom,bottom,bottom,bottom,bottom,bottom,3
11427,top,middle,top,middle,top,top,top,top,top,top,middle,top,top,top,top,top,top,middle,top,middle,top,top,middle,middle,middle,middle,middle,middle,bottom,bottom,bottom,bottom,bottom,2
11428,middle,middle,top,middle,top,top,middle,top,top,top,top,top,middle,top,top,middle,middle,middle,top,top,middle,middle,top,middle,middle,middle,middle,middle,bottom,bottom,bottom,bottom,bottom,2
11429,bottom,top,middle,bottom,bottom,bottom,bottom,middle,middle,middle,middle,middle,middle,middle,middle,top,top,top,bottom,top,top,bottom,middle,middle,middle,top,top,top,bottom,bottom,bottom,bottom,bottom,1
11430,top,middle,middle,top,top,middle,middle,middle,top,top,top,top,middle,top,top,top,middle,middle,top,middle,bottom,middle,middle,top,middle,bottom,bottom,bottom,bottom,bottom,bottom,bottom,bottom,3
11431,middle,middle,top,middle,top,top,top,middle,top,top,top,top,middle,top,top,middle,top,middle,top,middle,middle,middle,top,top,middle,middle,middle,middle,bottom,bottom,bottom,bottom,bottom,2
11432,bottom,bottom,bottom,bottom,bottom,bottom,bottom,bottom,bottom,middle,middle,middle,middle,middle,bottom,bottom,bottom,middle,bottom,bottom,bottom,bottom,bottom,bottom,middle,bottom,bottom,bottom,top,middle,top,top,top,0
11433,middle,middle,middle,middle,top,top,middle,middle,middle,top,top,top,middle,top,middle,middle,top,middle,middle,top,middle,middle,middle,middle,middle,top,middle,top,bottom,bottom,bottom,bottom,bottom,1
11434,top,middle,top,middle,top,middle,middle,middle,top,top,top,top,middle,top,middle,top,middle,middle,middle,middle,middle,top,top,middle,top,bottom,middle,middle,bottom,bottom,bottom,bottom,bottom,2
11435,middle,top,top,middle,middle,middle,middle,top,top,middle,middle,bottom,top,middle,top,top,middle,top,middle,top,top,middle,middle,middle,top,middle,top,top,bottom,bottom,bottom,bottom,bottom,1
11436,middle,middle,middle,middle,top,middle,middle,middle,top,top,top,top,top,top,middle,middle,top,middle,middle,top,middle,top,middle,middle,middle,bottom,middle,middle,bottom,bottom,bottom,bottom,bottom,2
11437,bottom,middle,middle,middle,middle,middle,middle,middle,middle,middle,middle,middle,top,middle,middle,top,top,top,middle,top,top,bottom,middle,middle,middle,top,middle,top,bottom,bottom,bottom,bottom,bottom,2
11438,middle,middle,top,top,middle,middle,middle,top,top,top,top,middle,middle,middle,top,top,top,top,top,top,middle,top,middle,middle,middle,top,top,middle,bottom,bottom,bottom,bottom,bottom,2
11439,bottom,middle,middle,middle,bottom,middle,middle,middle,middle,middle,middle,middle,top,middle,middle,middle,middle,top,middle,middle,top,middle,middle,middle,middle,top,top,top,bottom,bottom,bottom,bottom,bottom,2
11440,middle,middle,top,middle,top,middle,top,middle,top,top,top,top,middle,top,middle,top,middle,middle,top,middle,middle,top,middle,middle,middle,middle,top,top,bottom,bottom,bottom,bottom,bottom,1
11441,middle,top,middle,bottom,bottom,bottom,bottom,middle,middle,top,top,top,middle,middle,middle,middle,middle,top,bottom,top,top,bottom,middle,bottom,middle,top,top,top,bottom,bottom,bottom,bottom,bottom,1
11442,bottom,bottom,bottom,bottom,bottom,bottom,bottom,bottom,bottom,bottom,bottom,bottom,middle,middle,bottom,top,bottom,middle,bottom,bottom,bottom,bottom,middle,bottom,middle,bottom,bottom,bottom,top,top,middle,top,top,0
11443,top,middle,middle,top,middle,middle,middle,middle,top,top,top,top,top,top,top,top,top,top,middle,middle,bottom,top,middle,top,middle,middle,middle,bottom,bottom,bottom,bottom,bottom,bottom,3
11444,middle,top,middle,middle,middle,bottom,middle,middle,middle,middle,top,middle,top,top,top,top,top,top,bottom,top,top,middle,middle,middle,middle,top,top,top,bottom,bottom,bottom,bottom,bottom,1
11445,bottom,top,top,middle,middle,middle,bottom,middle,middle,top,top,top,top,top,middle,top,top,top,bottom,middle,top,bottom,middle,middle,middle,middle,top,top,bottom,bottom,bottom,bottom,bottom,1
11446,middle,middle,top,middle,top,top,top,middle,top,top,top,top,middle,top,middle,middle,top,middle,middle,middle,bottom,middle,middle,top,middle,middle,middle,middle,bottom,bottom,bottom,bottom,bottom,2
